recoil_energy,scintillation_light,ionization_charge,s1_s2_ratio,pulse_shape,position,time_of_event,particle_type
4.088377995219681,3.7297,3.3295,1.1202,0.4603,"{'x': np.float64(6.998284273928494), 'y': np.float64(3.6283212327308316), 'z': np.float64(-1.6768747809264628)}",2025-10-11T02:42:57.344721,WIMP-like
4.434272751352054,5.0827,4.9563,1.0255,0.5222,"{'x': np.float64(0.08464695494202346), 'y': np.float64(-3.87860027567368), 'z': np.float64(-6.122152546388606)}",2025-10-11T02:42:57.344721,Axion-like
2.2977837933204723,2.6323,2.4079,1.0932,0.6426,"{'x': np.float64(-7.899596054342974), 'y': np.float64(7.642438902794968), 'z': np.float64(6.36878563347393)}",2025-10-11T02:42:57.344721,WIMP-like
5.710987878123877,4.8853,5.6419,0.8659,0.5361,"{'x': np.float64(-5.048065902334651), 'y': np.float64(-9.036965135659214), 'z': np.float64(3.8551698375863914)}",2025-10-11T02:42:57.344721,WIMP-like
2.048374712923571,2.2185,1.3527,1.6401,0.6478,"{'x': np.float64(-0.8744422006925756), 'y': np.float64(-1.9948667646069556), 'z': np.float64(-8.605840915357474)}",2025-10-11T02:42:57.344721,Background
7.080313373613578,7.8628,5.23,1.5034,0.6623,"{'x': np.float64(-0.015934358054650488), 'y': np.float64(-0.6256811137015266), 'z': np.float64(-2.3015517015785436)}",2025-10-11T02:42:57.344721,WIMP-like
3.816516313366117,4.5217,2.9524,1.5315,0.7304,"{'x': np.float64(-5.027655100857789), 'y': np.float64(-6.92779467136722), 'z': np.float64(-7.986719977727452)}",2025-10-11T02:42:57.344721,Background
6.149185673947095,6.5579,4.3135,1.5203,0.6278,"{'x': np.float64(-8.303793714353557), 'y': np.float64(8.90726112925023), 'z': np.float64(-4.115392559132401)}",2025-10-11T02:42:57.344721,Background
5.683070186713563,6.0758,4.2045,1.4451,0.4917,"{'x': np.float64(-1.737101329400497), 'y': np.float64(-0.5283129683729637), 'z': np.float64(7.913233997266957)}",2025-10-11T02:42:57.346186,Background
1.218560880939003,1.3528,0.7738,1.7483,0.4765,"{'x': np.float64(1.5391652083118874), 'y': np.float64(5.902480684541054), 'z': np.float64(-6.309580802639083)}",2025-10-11T02:42:57.346186,Axion-like
5.242701262298707,5.995,3.9116,1.5326,0.6042,"{'x': np.float64(0.9701222620927137), 'y': np.float64(8.574481093703934), 'z': np.float64(2.2840654664209197)}",2025-10-11T02:42:57.346186,Background
5.088082877376222,5.2692,,0.9489,0.5421,"{'x': np.float64(3.6386863428714094), 'y': np.float64(-2.311665318479312), 'z': np.float64(6.0074155728351215)}",2025-10-11T02:42:57.346186,Background
5.546817669449221,5.7474,4.2487,1.3528,0.5653,"{'x': np.float64(-9.610503237726093), 'y': np.float64(7.771635394412439), 'z': np.float64(4.696666132828211)}",2025-10-11T02:42:57.346186,Background
7.084277857471838,8.3211,5.0495,1.6479,0.5233,"{'x': np.float64(3.2716234761601477), 'y': np.float64(1.497732817968343), 'z': np.float64(8.01087888317699)}",2025-10-11T02:42:57.346186,Background
1.3763135141889988,1.4528,0.9494,1.5303,0.4921,"{'x': np.float64(7.2165106807867545), 'y': np.float64(-0.1760885229248661), 'z': np.float64(-2.1758715724671385)}",2025-10-11T02:42:57.346186,Background
,3.6906,2.8305,1.3038,0.3924,"{'x': np.float64(3.290614737214465), 'y': np.float64(2.458720138940082), 'z': np.float64(9.384727037795447)}",2025-10-11T02:42:57.346186,WIMP-like
5.529498663812633,4.7722,5.7802,0.8256,0.436,"{'x': np.float64(-7.492999546241532), 'y': np.float64(-0.29939101915250177), 'z': np.float64(-7.165867135507851)}",2025-10-11T02:42:57.346186,Axion-like
7.634130704993267,8.059,6.0924,1.3228,0.4755,"{'x': np.float64(-6.4583075586399685), 'y': np.float64(9.224687719830705), 'z': np.float64(4.20511216665547)}",2025-10-11T02:42:57.346186,Background
4.403293037513216,3.6131,4.1323,0.8743,0.4495,"{'x': np.float64(8.081452458434782), 'y': np.float64(0.604027901291559), 'z': np.float64(4.816603136910469)}",2025-10-11T02:42:57.346186,WIMP-like
,3.5432,3.029,1.1698,0.5662,"{'x': np.float64(9.559598505411852), 'y': np.float64(4.244507858193746), 'z': np.float64(6.540747591088806)}",2025-10-11T02:42:57.346186,Background
2.375478145153556,2.6615,1.8611,1.4301,0.4451,"{'x': np.float64(-6.081937981256386), 'y': np.float64(-3.016300964182321), 'z': np.float64(-3.4293974486882384)}",2025-10-11T02:42:57.346186,Axion-like
3.9170725606999848,3.2536,3.8083,0.8543,0.5121,"{'x': np.float64(-9.126265548096171), 'y': np.float64(2.9640780290417474), 'z': np.float64(-1.8135257884324485)}",2025-10-11T02:42:57.346186,Background
5.2025899650410246,5.8101,3.4041,1.7068,0.6246,"{'x': np.float64(1.6788085580497452), 'y': np.float64(8.133687456043319), 'z': np.float64(0.7805899133200462)}",2025-10-11T02:42:57.346186,WIMP-like
,14.9141,15.1743,0.9829,0.5903,"{'x': np.float64(-4.12054004402524), 'y': np.float64(-6.067179035170183), 'z': np.float64(2.949894921726825)}",2025-10-11T02:42:57.346186,WIMP-like
2.3527199886702514,1.9115,2.4812,0.7704,0.4593,"{'x': np.float64(-7.8353360620319235), 'y': np.float64(8.415980707060534), 'z': np.float64(8.021895601367447)}",2025-10-11T02:42:57.346186,Axion-like
3.763371275390085,4.3303,3.3192,1.3046,0.3912,"{'x': np.float64(4.391069832884362), 'y': np.float64(-6.50589244437755), 'z': np.float64(0.7191687429654614)}",2025-10-11T02:42:57.346186,Axion-like
8.08943399912031,8.7246,8.806,0.9908,0.4242,"{'x': np.float64(7.555435717646315), 'y': np.float64(4.923478031132667), 'z': np.float64(-6.104520783187521)}",2025-10-11T02:42:57.346186,WIMP-like
3.2041161102880023,2.6084,3.1506,0.8279,0.6227,"{'x': np.float64(-8.068199650367593), 'y': np.float64(5.550182202702828), 'z': np.float64(4.855979322050903)}",2025-10-11T02:42:57.346186,Axion-like
6.001505301999506,5.0758,5.5366,0.9168,0.4446,"{'x': np.float64(-4.2720981978892825), 'y': np.float64(8.479583193693891), 'z': np.float64(-9.97735586265919)}",2025-10-11T02:42:57.346186,WIMP-like
,3.2268,2.822,1.1435,0.6527,"{'x': np.float64(-0.32790225969556097), 'y': np.float64(9.111052049661591), 'z': np.float64(-5.299271814807467)}",2025-10-11T02:42:57.346186,Axion-like
2.202390627967978,2.1015,2.0179,1.0414,0.3646,"{'x': np.float64(5.886880082418724), 'y': np.float64(0.597548003803043), 'z': np.float64(-4.184523175379928)}",2025-10-11T02:42:57.346186,Axion-like
3.681580172635623,3.1973,2.6807,1.1927,0.6486,"{'x': np.float64(-4.970839531252238), 'y': np.float64(-5.086561671610399), 'z': np.float64(8.496956977001041)}",2025-10-11T02:42:57.346186,Axion-like
6.466941365714816,6.7521,4.4947,1.5022,0.5016,"{'x': np.float64(2.7757447212027984), 'y': np.float64(-4.6687749454434435), 'z': np.float64(9.826484288882163)}",2025-10-11T02:42:57.346186,Axion-like
8.57480594318798,9.3378,,1.7348,0.5911,"{'x': np.float64(-4.26265111869988), 'y': np.float64(-1.877222362420829), 'z': np.float64(2.1211809972100184)}",2025-10-11T02:42:57.346186,Background
7.312560211800088,7.3515,6.6394,1.1073,0.3813,"{'x': np.float64(0.7698280349442186), 'y': np.float64(-5.998761660332437), 'z': np.float64(-3.457116518847534)}",2025-10-11T02:42:57.346186,WIMP-like
7.663078323805524,8.3311,7.6143,1.0941,0.3658,"{'x': np.float64(-3.1650441645178518), 'y': np.float64(-3.468311383021039), 'z': np.float64(-5.18338341246386)}",2025-10-11T02:42:57.347197,Axion-like
2.01586636722464,1.9494,2.1214,0.9189,0.5112,"{'x': np.float64(7.182759878941518), 'y': np.float64(-1.843902410715252), 'z': np.float64(-7.994164211884376)}",2025-10-11T02:42:57.347197,WIMP-like
9.89795910168383,9.1617,7.7414,1.1835,0.51,"{'x': np.float64(-0.4418516647730719), 'y': np.float64(1.9680023041697599), 'z': np.float64(1.0299698866053077)}",2025-10-11T02:42:57.347197,WIMP-like
3.9836258718182034,4.217,,1.0752,0.4389,"{'x': np.float64(5.327867537914283), 'y': np.float64(-1.8328705945163932), 'z': np.float64(4.899397958559577)}",2025-10-11T02:42:57.347197,WIMP-like
2.330314786738382,2.5721,1.9323,1.3311,0.5343,"{'x': np.float64(4.35111237362014), 'y': np.float64(7.7635220653636665), 'z': np.float64(-9.672628491359614)}",2025-10-11T02:42:57.347197,WIMP-like
4.454847653358376,4.21,2.8667,1.4686,0.5977,"{'x': np.float64(6.356726655633388), 'y': np.float64(1.2805621149237378), 'z': np.float64(9.705906148318412)}",2025-10-11T02:42:57.347197,WIMP-like
,11.0261,7.9295,1.3905,0.5943,"{'x': np.float64(2.3872674067804667), 'y': np.float64(3.6627648820748853), 'z': np.float64(6.252201351715673)}",2025-10-11T02:42:57.347197,Axion-like
3.955334137474232,3.6718,3.9774,0.9232,0.6647,"{'x': np.float64(2.7930180001026024), 'y': np.float64(4.666246816503341), 'z': np.float64(-9.532711994160374)}",2025-10-11T02:42:57.347197,Background
2.895671356409961,3.1451,1.9598,1.6048,0.4449,"{'x': np.float64(-4.868787888103119), 'y': np.float64(0.5916616040225104), 'z': np.float64(-6.876192061039297)}",2025-10-11T02:42:57.347197,Axion-like
5.123957439622758,4.26,3.2168,1.3243,0.4126,"{'x': np.float64(-8.35024884707082), 'y': np.float64(-9.783860077824833), 'z': np.float64(7.737740954259181)}",2025-10-11T02:42:57.347197,Axion-like
1.8765817163101863,2.0259,1.6277,1.2447,0.473,"{'x': np.float64(4.0571241702525), 'y': np.float64(-2.191898158378791), 'z': np.float64(-8.285831955661571)}",2025-10-11T02:42:57.347197,WIMP-like
3.1714184017336944,3.3373,2.1211,1.5734,0.591,"{'x': np.float64(-4.403833386670344), 'y': np.float64(-8.675657837053716), 'z': np.float64(-0.9167818655572173)}",2025-10-11T02:42:57.347197,Background
3.2823494560877644,3.1937,3.5386,0.9025,0.6357,"{'x': np.float64(-0.3203285296119205), 'y': np.float64(8.897340898882721), 'z': np.float64(-2.4213722055717675)}",2025-10-11T02:42:57.347197,Axion-like
2.403484154499867,2.2979,2.5833,0.8895,0.6921,"{'x': np.float64(-4.145467142748444), 'y': np.float64(-4.833654805242473), 'z': np.float64(-6.893768343808391)}",2025-10-11T02:42:57.347197,WIMP-like
8.258612612584868,8.7549,7.3291,1.1945,0.4178,"{'x': np.float64(-7.29897483792636), 'y': np.float64(-8.398953587077628), 'z': np.float64(1.1274233880209756)}",2025-10-11T02:42:57.347197,Background
10.33836495675961,11.9726,8.4652,1.4143,0.4171,"{'x': np.float64(0.274373632557225), 'y': np.float64(6.146022420524886), 'z': np.float64(-2.1329830239269665)}",2025-10-11T02:42:57.347197,Axion-like
5.670979108554126,4.866,,1.0481,0.4822,"{'x': np.float64(6.838176559047639), 'y': np.float64(5.60128283844665), 'z': np.float64(-2.6249426146116184)}",2025-10-11T02:42:57.347197,Axion-like
13.013589525892733,13.4305,9.6479,1.3921,0.6007,"{'x': np.float64(8.785650414753054), 'y': np.float64(-7.143754839095873), 'z': np.float64(-6.083098172143144)}",2025-10-11T02:42:57.347197,Axion-like
7.354285035676609,5.9838,7.6194,0.7853,0.39,"{'x': np.float64(-5.102656198151374), 'y': np.float64(4.788824584867443), 'z': np.float64(-1.6460629692129398)}",2025-10-11T02:42:57.347197,Background
2.932077230762613,2.773,1.8892,1.4678,0.6568,"{'x': np.float64(5.548212423101386), 'y': np.float64(3.7840813346608257), 'z': np.float64(8.10468924681998)}",2025-10-11T02:42:57.347197,Background
5.350977053390277,6.1998,4.3556,1.4234,0.541,"{'x': np.float64(-1.9488866039697061), 'y': np.float64(7.352791715856458), 'z': np.float64(-3.690026946180529)}",2025-10-11T02:42:57.347197,Background
3.046854393137556,3.2562,2.6402,1.2333,0.4117,"{'x': np.float64(-7.28157131548371), 'y': np.float64(-4.193718863213989), 'z': np.float64(7.922969219612266)}",2025-10-11T02:42:57.347197,WIMP-like
5.959640852977492,6.9136,3.8175,1.811,0.4318,"{'x': np.float64(6.155119248196499), 'y': np.float64(-6.699093668275447), 'z': np.float64(2.2898988290656668)}",2025-10-11T02:42:57.347197,Background
7.0648787362388346,6.7023,4.3498,1.5408,0.432,"{'x': np.float64(-6.084479996168866), 'y': np.float64(5.944282422618507), 'z': np.float64(3.9005042586559995)}",2025-10-11T02:42:57.347197,WIMP-like
4.09443366613381,3.5962,4.452,0.8078,0.5579,"{'x': np.float64(4.880286368799432), 'y': np.float64(6.843433575194574), 'z': np.float64(5.084809424190581)}",2025-10-11T02:42:57.347197,Axion-like
3.57395795142175,4.1099,2.7246,1.5084,0.7615,"{'x': np.float64(2.7227054714453764), 'y': np.float64(5.866798564218135), 'z': np.float64(6.029111023014966)}",2025-10-11T02:42:57.347197,Axion-like
6.526033481152706,6.9602,4.9378,1.4096,0.6202,"{'x': np.float64(-9.857798676140712), 'y': np.float64(2.07240046251785), 'z': np.float64(3.7665850271646697)}",2025-10-11T02:42:57.347197,Axion-like
3.42518826942741,4.0718,2.8762,1.4157,0.5375,"{'x': np.float64(-3.4842680088799156), 'y': np.float64(-3.2357508468730334), 'z': np.float64(-6.316483277940986)}",2025-10-11T02:42:57.347197,WIMP-like
2.978539394146198,2.6019,,1.0102,0.5468,"{'x': np.float64(8.343472898789727), 'y': np.float64(4.92357466335301), 'z': np.float64(0.8955199452461677)}",2025-10-11T02:42:57.347197,WIMP-like
6.024721536532823,5.8965,5.7412,1.027,0.6523,"{'x': np.float64(6.7697349655150845), 'y': np.float64(6.53509191545654), 'z': np.float64(-6.138916066004818)}",2025-10-11T02:42:57.348199,WIMP-like
10.35213845315796,8.8976,10.8311,0.8215,0.4168,"{'x': np.float64(1.4166458129933268), 'y': np.float64(6.008096919057476), 'z': np.float64(-9.22668998949783)}",2025-10-11T02:42:57.348199,Background
2.9353770506091985,3.0863,2.0205,1.5275,0.6181,"{'x': np.float64(-2.802556001244234), 'y': np.float64(-0.5358989914783923), 'z': np.float64(-1.1734650070231254)}",2025-10-11T02:42:57.348199,Background
6.169003670270027,5.1547,4.5835,1.1246,0.4473,"{'x': np.float64(-4.587122902245467), 'y': np.float64(6.41443015867214), 'z': np.float64(8.805370609103402)}",2025-10-11T02:42:57.348199,Background
,2.7493,1.744,1.5764,0.4773,"{'x': np.float64(4.602762970395382), 'y': np.float64(4.459203795608476), 'z': np.float64(-7.487698167263739)}",2025-10-11T02:42:57.348199,WIMP-like
9.255773837664645,9.7956,7.6089,1.2874,0.3515,"{'x': np.float64(-2.6669239534148126), 'y': np.float64(4.81344573262046), 'z': np.float64(-1.114396401798011)}",2025-10-11T02:42:57.348199,Background
7.135325840559363,7.7747,5.5977,1.3889,0.5187,"{'x': np.float64(-8.099980372083596), 'y': np.float64(7.8657001599011735), 'z': np.float64(9.541858854203998)}",2025-10-11T02:42:57.348199,WIMP-like
8.460234541300405,9.0259,6.3045,1.4317,0.437,"{'x': np.float64(4.8576135751290686), 'y': np.float64(-6.918964344121008), 'z': np.float64(-2.3398359909066695)}",2025-10-11T02:42:57.348199,Background
2.1255080391289756,2.3821,2.008,1.1863,0.6187,"{'x': np.float64(-7.641560120646689), 'y': np.float64(4.744210008489485), 'z': np.float64(-2.1790041803641085)}",2025-10-11T02:42:57.348199,WIMP-like
2.925236144897422,3.2198,,1.7535,0.4226,"{'x': np.float64(3.577447667689311), 'y': np.float64(1.9874608265076255), 'z': np.float64(-5.188597645656743)}",2025-10-11T02:42:57.348199,Axion-like
3.8782281524098314,4.2128,3.6382,1.1579,0.523,"{'x': np.float64(1.1523112041791013), 'y': np.float64(-4.027797736180297), 'z': np.float64(-5.152220782852059)}",2025-10-11T02:42:57.348199,WIMP-like
3.2472489047852413,3.5796,2.3453,1.5263,0.3939,"{'x': np.float64(6.2785308948656535), 'y': np.float64(-1.1789342187317686), 'z': np.float64(-2.7356886352447347)}",2025-10-11T02:42:57.348199,Axion-like
,10.2896,10.8188,0.9511,0.4975,"{'x': np.float64(7.056534508924621), 'y': np.float64(-4.913716527789922), 'z': np.float64(-7.118603466972287)}",2025-10-11T02:42:57.348199,WIMP-like
3.1882460376198773,3.5189,3.415,1.0304,0.337,"{'x': np.float64(-5.238187050868699), 'y': np.float64(4.8199012863497295), 'z': np.float64(-8.76113791211363)}",2025-10-11T02:42:57.348199,Background
2.529091453937194,2.5268,1.5673,1.6122,0.5795,"{'x': np.float64(3.6538302695886635), 'y': np.float64(-4.695144654163872), 'z': np.float64(5.231620237767075)}",2025-10-11T02:42:57.348199,Axion-like
8.070786603784729,8.0136,7.1747,1.1169,0.396,"{'x': np.float64(-6.307207128081158), 'y': np.float64(0.02812799137284827), 'z': np.float64(7.050876999919865)}",2025-10-11T02:42:57.348199,WIMP-like
10.34139821695884,9.516,7.967,1.1944,0.6987,"{'x': np.float64(7.1581463391338005), 'y': np.float64(6.3819803689959755), 'z': np.float64(1.5931343253651615)}",2025-10-11T02:42:57.348199,Background
7.807842060540835,6.5517,6.3991,1.0239,0.4579,"{'x': np.float64(-9.675628415024057), 'y': np.float64(0.5911315632617402), 'z': np.float64(0.12443127135697551)}",2025-10-11T02:42:57.348199,Background
2.3236685383197617,2.5229,1.4153,1.7827,0.6268,"{'x': np.float64(3.053934165733663), 'y': np.float64(9.488888720624985), 'z': np.float64(7.940797350336894)}",2025-10-11T02:42:57.348199,Axion-like
6.878055384783057,7.9162,7.6043,1.041,0.6653,"{'x': np.float64(5.226879899261011), 'y': np.float64(-0.8732496314705269), 'z': np.float64(6.273395396110303)}",2025-10-11T02:42:57.348199,Axion-like
4.626281011471957,4.8093,3.013,1.5962,0.4079,"{'x': np.float64(-6.830361620549423), 'y': np.float64(-7.950372823910017), 'z': np.float64(-6.608258303939307)}",2025-10-11T02:42:57.348199,WIMP-like
8.521703940090584,9.3889,6.3325,1.4827,0.5126,"{'x': np.float64(-9.780738046794436), 'y': np.float64(2.2579686068779132), 'z': np.float64(3.279651795403165)}",2025-10-11T02:42:57.348199,Axion-like
3.8730048811942694,4.1492,3.6243,1.1448,0.3925,"{'x': np.float64(4.293626482271883), 'y': np.float64(-5.586946880612671), 'z': np.float64(9.815581716358842)}",2025-10-11T02:42:57.348199,WIMP-like
2.048730065120923,2.286,1.2958,1.7642,0.467,"{'x': np.float64(-2.7639335982403583), 'y': np.float64(2.5394490581657454), 'z': np.float64(-6.530127246620248)}",2025-10-11T02:42:57.348199,Background
5.150687444144759,4.5134,4.4979,1.0035,0.5628,"{'x': np.float64(2.0295070912933166), 'y': np.float64(0.8562242140317249), 'z': np.float64(4.705113725780139)}",2025-10-11T02:42:57.348199,Background
2.334663688736688,2.2295,2.0075,1.1105,0.583,"{'x': np.float64(1.207359882871497), 'y': np.float64(-9.35012917525603), 'z': np.float64(7.502171893526246)}",2025-10-11T02:42:57.348199,WIMP-like
1.7967352756943695,2.0384,1.2756,1.598,0.4692,"{'x': np.float64(2.576772455219121), 'y': np.float64(-8.088468962124459), 'z': np.float64(0.5242656529241341)}",2025-10-11T02:42:57.348199,Axion-like
3.9659115330691534,4.585,3.4211,1.3402,0.5475,"{'x': np.float64(6.441437012811946), 'y': np.float64(7.362581704714195), 'z': np.float64(9.461778794720189)}",2025-10-11T02:42:57.348199,Background
,8.2964,10.9132,0.7602,0.6693,"{'x': np.float64(-2.6341339766859395), 'y': np.float64(-2.6417258990903196), 'z': np.float64(-1.3540844447508)}",2025-10-11T02:42:57.348199,Background
2.9145716733817197,3.0938,3.2989,0.9378,0.5133,"{'x': np.float64(-6.653298302174884), 'y': np.float64(8.199165957686809), 'z': np.float64(3.0540072896695207)}",2025-10-11T02:42:57.348199,Background
4.910379069649753,5.9066,5.3289,1.1084,0.5162,"{'x': np.float64(-8.119516393053907), 'y': np.float64(3.052980493889949), 'z': np.float64(8.008034509808233)}",2025-10-11T02:42:57.349197,Axion-like
9.564637825637464,8.274,8.8521,0.9347,0.3609,"{'x': np.float64(3.262720040656614), 'y': np.float64(3.577167465246635), 'z': np.float64(-9.694910941600291)}",2025-10-11T02:42:57.349197,Background
4.457184005967123,5.192,4.7427,1.0947,0.4348,"{'x': np.float64(7.449887327348133), 'y': np.float64(2.2481296882763875), 'z': np.float64(8.429921108039192)}",2025-10-11T02:42:57.349197,WIMP-like
11.358737907276288,11.7262,7.2947,1.6075,0.4938,"{'x': np.float64(6.138455866509254), 'y': np.float64(8.539729553172716), 'z': np.float64(4.28737717538529)}",2025-10-11T02:42:57.349197,Background
7.7751917127275885,9.1167,7.9883,1.1413,0.4606,"{'x': np.float64(-3.807571840782944), 'y': np.float64(3.0386039329165992), 'z': np.float64(2.1607550400128783)}",2025-10-11T02:42:57.349197,Axion-like
3.364343339336681,2.9766,3.0173,0.9865,0.4412,"{'x': np.float64(-4.651084537569781), 'y': np.float64(1.7679374991964707), 'z': np.float64(-7.548404407140195)}",2025-10-11T02:42:57.349197,Background
3.5383350392617214,4.0548,3.57,1.1358,0.2759,"{'x': np.float64(-9.32508497867982), 'y': np.float64(3.4561362437849414), 'z': np.float64(-2.569173036729106)}",2025-10-11T02:42:57.349197,Background
7.3096903557068496,8.7659,4.638,1.89,0.5261,"{'x': np.float64(-2.046169802991553), 'y': np.float64(7.143373830074683), 'z': np.float64(-0.8406830085118084)}",2025-10-11T02:42:57.349197,Background
2.922874447313369,3.19,2.2847,1.3963,0.5429,"{'x': np.float64(-3.559953047903546), 'y': np.float64(2.3839817456440144), 'z': np.float64(1.5532094941710248)}",2025-10-11T02:42:57.349197,Background
,2.1775,1.8795,1.1585,0.4429,"{'x': np.float64(-5.996041867890167), 'y': np.float64(-1.2491819659176073), 'z': np.float64(-5.54808287314162)}",2025-10-11T02:42:57.349197,WIMP-like
1.8341864080808548,1.6022,1.7293,0.9265,0.3808,"{'x': np.float64(9.150675368461336), 'y': np.float64(2.8620462348942475), 'z': np.float64(-3.2368330398612777)}",2025-10-11T02:42:57.349197,Axion-like
2.3961411333213087,2.4157,2.3897,1.0109,0.4264,"{'x': np.float64(0.43030747797516966), 'y': np.float64(6.889370699222411), 'z': np.float64(-7.587927224939779)}",2025-10-11T02:42:57.349197,Axion-like
6.4090431322354835,6.2864,6.9428,0.9055,0.3069,"{'x': np.float64(0.6084802170446952), 'y': np.float64(3.1500839774387384), 'z': np.float64(-8.751215880307715)}",2025-10-11T02:42:57.349197,Background
9.822077365014936,11.6145,7.9041,1.4694,0.4788,"{'x': np.float64(6.287455855436988), 'y': np.float64(7.275805156157279), 'z': np.float64(-4.929191062856977)}",2025-10-11T02:42:57.349197,WIMP-like
1.8776195890433653,1.6782,1.3053,1.2857,0.3069,"{'x': np.float64(4.025271529829162), 'y': np.float64(-1.1967739321084014), 'z': np.float64(-3.2080255722519713)}",2025-10-11T02:42:57.349197,Background
5.467276328368696,5.6206,4.9949,1.1253,0.4626,"{'x': np.float64(-7.185198552716409), 'y': np.float64(-8.2885630904085), 'z': np.float64(-4.224415964097286)}",2025-10-11T02:42:57.349197,Background
1.877606731929192,1.8234,1.5691,1.1621,0.4151,"{'x': np.float64(5.353321257249222), 'y': np.float64(1.2995772230217852), 'z': np.float64(8.721952973169273)}",2025-10-11T02:42:57.350203,Background
10.850132388653664,12.505,8.6125,1.452,0.5441,"{'x': np.float64(-6.586636730821458), 'y': np.float64(7.233382418726386), 'z': np.float64(1.8262171986027216)}",2025-10-11T02:42:57.350203,Axion-like
9.100785121299483,8.6386,6.3007,1.3711,0.4832,"{'x': np.float64(4.1475843413984315), 'y': np.float64(-7.267724029234484), 'z': np.float64(-5.5304327941169635)}",2025-10-11T02:42:57.350203,Axion-like
3.0187543973795474,3.6412,1.9618,1.8561,0.3634,"{'x': np.float64(-0.4494990406972512), 'y': np.float64(-7.120977260825896), 'z': np.float64(-6.950647784210937)}",2025-10-11T02:42:57.350203,Axion-like
4.798441799452924,4.6029,2.9403,1.5654,0.4753,"{'x': np.float64(-2.8031237078102222), 'y': np.float64(7.880878496372397), 'z': np.float64(-7.866345700675385)}",2025-10-11T02:42:57.350203,Background
5.541587376759624,4.4943,3.8184,1.177,0.6019,"{'x': np.float64(-9.685446690253016), 'y': np.float64(6.047395810859584), 'z': np.float64(-4.531053438563499)}",2025-10-11T02:42:57.350203,WIMP-like
7.771510184917604,8.4158,8.144,1.0334,0.5665,"{'x': np.float64(0.10048571263411077), 'y': np.float64(-0.7481595130862946), 'z': np.float64(1.3125896964728554)}",2025-10-11T02:42:57.350203,WIMP-like
13.367799326074914,14.4557,8.0855,1.7879,0.5328,"{'x': np.float64(8.10797901414919), 'y': np.float64(-7.345019105166662), 'z': np.float64(8.914222167936448)}",2025-10-11T02:42:57.350203,Background
3.4948193954065228,4.2043,3.6828,1.1416,0.365,"{'x': np.float64(1.1060192657926482), 'y': np.float64(1.3963025912130878), 'z': np.float64(-5.346909131769846)}",2025-10-11T02:42:57.350203,Background
7.1140154271413545,7.621,6.8513,1.1123,0.2714,"{'x': np.float64(4.817321329479757), 'y': np.float64(-6.821156675888038), 'z': np.float64(-0.9839295031004198)}",2025-10-11T02:42:57.350203,WIMP-like
17.26206469943123,16.0299,15.6074,1.0271,0.3609,"{'x': np.float64(1.328176620255272), 'y': np.float64(1.4763231447763694), 'z': np.float64(-1.6618796706092294)}",2025-10-11T02:42:57.350203,Axion-like
5.295454765546223,5.3459,4.6334,1.1538,0.4768,"{'x': np.float64(-6.630950230267669), 'y': np.float64(5.205746269648673), 'z': np.float64(-8.053370451417813)}",2025-10-11T02:42:57.350203,Axion-like
10.696655169296111,11.7244,8.4407,1.389,0.4494,"{'x': np.float64(-8.212580840620046), 'y': np.float64(0.08070262282153351), 'z': np.float64(-7.093864634210092)}",2025-10-11T02:42:57.350203,Background
5.446890488195048,6.3295,3.306,1.9145,0.5241,"{'x': np.float64(-9.921828696550426), 'y': np.float64(1.9763735053323561), 'z': np.float64(4.469494819344192)}",2025-10-11T02:42:57.350203,Background
2.953503616834648,3.4592,2.7365,1.2641,0.4607,"{'x': np.float64(-4.496952221287726), 'y': np.float64(9.325275726023847), 'z': np.float64(5.330746668686748)}",2025-10-11T02:42:57.350203,Background
3.055376668069445,2.5465,2.1378,1.1912,0.5024,"{'x': np.float64(2.253737688131711), 'y': np.float64(5.993707942863157), 'z': np.float64(-6.305830094001399)}",2025-10-11T02:42:57.351203,Axion-like
9.066584639628529,10.5426,8.3403,1.2641,0.4439,"{'x': np.float64(8.011950915503348), 'y': np.float64(0.9129836704927712), 'z': np.float64(3.8178455862717655)}",2025-10-11T02:42:57.351203,Background
3.484295853094644,3.1268,2.1827,1.4325,0.4343,"{'x': np.float64(6.768787174359957), 'y': np.float64(4.856887605216961), 'z': np.float64(-6.298218004607126)}",2025-10-11T02:42:57.351203,Axion-like
6.7444440713258915,8.1215,5.9796,1.3582,0.5462,"{'x': np.float64(8.945663753958897), 'y': np.float64(6.6657507317753115), 'z': np.float64(-8.635596682484278)}",2025-10-11T02:42:57.351203,Background
3.4329720412893674,3.963,2.5045,1.5823,0.3809,"{'x': np.float64(-3.181837151212415), 'y': np.float64(-2.3540410313141136), 'z': np.float64(-0.12365994998692109)}",2025-10-11T02:42:57.351203,Axion-like
2.847601386046497,3.4242,1.7591,1.9465,0.574,"{'x': np.float64(4.787757238448204), 'y': np.float64(-5.329368510306862), 'z': np.float64(-3.0062505484005335)}",2025-10-11T02:42:57.351203,Background
7.209471920190485,7.437,4.7695,1.5593,0.4833,"{'x': np.float64(3.394190162587993), 'y': np.float64(4.448083031469132), 'z': np.float64(-0.8000624580333682)}",2025-10-11T02:42:57.351203,Axion-like
4.276572818263313,4.3845,2.7673,1.5844,0.5035,"{'x': np.float64(3.936444877662826), 'y': np.float64(7.458559538881801), 'z': np.float64(-3.719612689392453)}",2025-10-11T02:42:57.351203,Axion-like
